Filename,BRISQUE Score
sistole140.png,-0.01
sistole1400.png,19.36
sistole1401.png,-0.89
sistole1402.png,32.36
sistole1403.png,7.61
sistole1404.png,7.35
sistole1405.png,16.67
sistole1406.png,13.29
sistole1407.png,2.33
sistole1408.png,13.16
sistole1409.png,12.68
sistole141.png,11.0
sistole1410.png,11.59
sistole1411.png,17.19
sistole1412.png,9.86
sistole1413.png,18.33
sistole1414.png,0.64
sistole1415.png,8.79
sistole1417.png,6.66
sistole1416.png,15.51
sistole1418.png,2.28
sistole1419.png,12.1
sistole142.png,3.79
sistole1420.png,12.8
sistole1421.png,15.97
sistole1422.png,17.85
sistole1424.png,8.84
sistole1423.png,11.9
sistole1425.png,11.98
sistole1426.png,35.49
sistole1427.png,-3.75
sistole1428.png,1.02
sistole1429.png,27.32
sistole143.png,18.7
sistole1430.png,2.53
sistole1431.png,3.46
sistole1432.png,13.6
sistole1433.png,-11.6
sistole1434.png,0.07
sistole1435.png,14.29
sistole1436.png,15.99
sistole1437.png,6.84
sistole1438.png,16.4
sistole1439.png,-6.06
sistole144.png,14.89
sistole1440.png,14.07
sistole1441.png,6.2
sistole1442.png,21.94
sistole1443.png,0.07
sistole1444.png,16.73
sistole1445.png,20.02
sistole1446.png,-13.19
sistole1447.png,4.54
sistole1448.png,13.57
sistole1449.png,16.53
sistole145.png,5.01
sistole1450.png,12.87
sistole1452.png,19.76
sistole1451.png,13.14
sistole1453.png,-3.59
sistole1454.png,13.25
sistole1455.png,10.87
sistole1456.png,6.81
sistole1457.png,16.72
sistole1458.png,-2.1
sistole146.png,20.31
sistole1459.png,-19.55
sistole1460.png,10.94
sistole1461.png,22.14
sistole1462.png,12.85
sistole1463.png,10.76
sistole1464.png,15.95
sistole1465.png,-5.64
sistole1466.png,13.79
sistole1467.png,10.71
sistole1468.png,8.25
sistole1469.png,7.26
sistole147.png,12.24
sistole1470.png,11.37
sistole1471.png,24.47
sistole1472.png,-2.52
sistole1474.png,19.02
sistole1473.png,9.97
sistole1475.png,11.17
sistole1476.png,22.44
sistole1477.png,-4.54
sistole1478.png,9.61
sistole1479.png,-16.85
sistole148.png,10.42
sistole1480.png,6.88
sistole1481.png,13.68
sistole1482.png,-9.0
sistole1483.png,2.39
sistole1484.png,3.32
sistole1485.png,14.97
sistole1486.png,20.95
sistole1487.png,-0.42
sistole1488.png,-1.76
sistole1489.png,6.28
sistole149.png,24.84
sistole1490.png,-8.32
sistole1491.png,4.22
sistole1492.png,16.99
sistole1493.png,21.86
sistole1494.png,-12.17
sistole1495.png,18.46
sistole1496.png,-0.6
sistole1497.png,13.71
sistole1498.png,11.1
sistole1499.png,7.46
sistole15.png,1.2
sistole150.png,38.0
sistole1500.png,4.16
sistole1502.png,9.86
sistole1501.png,-5.67
sistole1503.png,12.81
sistole1504.png,6.26
sistole1506.png,-9.5
sistole1505.png,12.88
sistole1507.png,10.33
sistole1508.png,20.07
sistole151.png,5.29
sistole1509.png,27.87
sistole1510.png,-2.19
sistole1511.png,23.74
sistole1512.png,1.0
sistole1513.png,8.04
sistole1514.png,15.92
sistole1515.png,9.56
sistole1516.png,22.78
sistole1517.png,-0.07
sistole1518.png,1.05
sistole1519.png,10.18
sistole152.png,1.85
sistole1520.png,2.13
sistole1521.png,15.87
sistole1522.png,13.04
sistole1523.png,4.38
sistole1524.png,3.31
sistole1525.png,13.0
sistole1526.png,-1.51
sistole1527.png,12.76
sistole1528.png,12.27
sistole1529.png,18.74
sistole153.png,-12.18
sistole1530.png,6.54
sistole1531.png,5.63
sistole1532.png,-0.66
sistole1533.png,6.48
sistole1534.png,20.91
sistole1535.png,14.96
sistole1536.png,30.88
sistole1537.png,7.03
sistole1538.png,24.49
sistole1539.png,12.66
sistole154.png,7.19
sistole1540.png,-5.39
sistole1541.png,5.62
sistole1542.png,1.94
sistole1543.png,6.31
sistole1544.png,8.94
sistole1545.png,6.99
sistole1546.png,4.48
sistole1547.png,15.69
sistole1548.png,5.36
sistole1549.png,17.82
sistole155.png,-0.27
sistole1550.png,24.4
sistole1551.png,15.75
sistole1552.png,5.15
sistole1553.png,17.43
sistole1554.png,4.41
sistole1555.png,22.71
sistole1556.png,-7.43
sistole1557.png,18.43
sistole1558.png,-6.99
sistole1559.png,16.56
sistole156.png,18.28
sistole1560.png,1.74
sistole1561.png,-0.64
sistole1562.png,17.02
sistole1563.png,-3.71
sistole1564.png,2.46
sistole1565.png,5.15
sistole1567.png,-1.29
sistole1566.png,5.5
sistole1568.png,13.74
sistole1569.png,7.41
sistole157.png,14.84
sistole1570.png,8.5
sistole1571.png,20.57
sistole1572.png,3.69
sistole1573.png,5.35
sistole1574.png,19.5
sistole1575.png,7.53
sistole1576.png,3.75
sistole1577.png,7.33
sistole1578.png,15.9
sistole1579.png,3.8
sistole158.png,4.17
sistole1580.png,-1.81
sistole1582.png,-3.12
sistole1581.png,9.9
sistole1583.png,-14.91
sistole1584.png,4.19
sistole1585.png,13.53
sistole1586.png,10.51
sistole1587.png,7.77
sistole1588.png,-0.65
sistole159.png,4.45
sistole1589.png,-0.3
sistole1590.png,6.91
sistole1591.png,6.24
sistole1592.png,10.51
sistole1593.png,11.83
sistole1595.png,-8.05
sistole1594.png,3.99
sistole1596.png,8.96
sistole1597.png,11.25
sistole1598.png,-9.6
sistole16.png,-2.99
sistole1599.png,1.61
sistole160.png,-1.28
sistole1601.png,-1.03
sistole1600.png,12.5
sistole1602.png,15.5
sistole1603.png,4.02
sistole1604.png,-0.54
sistole1605.png,14.89
sistole1606.png,13.62
sistole1607.png,30.54
sistole1608.png,21.46
sistole1609.png,-6.35
sistole161.png,17.07
sistole1610.png,-15.87
sistole1611.png,5.8
sistole1612.png,2.58
sistole1613.png,8.25
sistole1614.png,19.74
sistole1615.png,31.99
sistole1616.png,22.52
sistole1617.png,15.43
sistole1618.png,-5.89
sistole1619.png,27.71
sistole162.png,-12.51
sistole1620.png,10.04
sistole1621.png,-0.02
sistole1622.png,28.89
sistole1623.png,10.26
sistole1625.png,17.05
sistole1624.png,11.93
sistole1626.png,-6.93
sistole1627.png,13.63
sistole1628.png,31.71
sistole1629.png,-19.85
sistole163.png,12.17
sistole1630.png,5.95
sistole1632.png,5.37
sistole1631.png,0.12
sistole1633.png,5.15
sistole1634.png,9.86
sistole1635.png,14.59
sistole1636.png,17.54
sistole1637.png,8.35
sistole1638.png,0.13
sistole164.png,6.4
sistole1639.png,-3.04
sistole1640.png,12.52
sistole1641.png,8.54
sistole1642.png,10.85
sistole1643.png,-5.11
sistole1644.png,15.97
sistole1645.png,1.77
sistole1646.png,15.02
sistole1647.png,1.61
sistole1648.png,18.51
sistole1649.png,5.32
sistole165.png,5.42
sistole1650.png,-2.64
sistole1651.png,-11.47
sistole1652.png,-9.26
sistole1653.png,-8.69
sistole1654.png,7.33
sistole1655.png,0.51
sistole1656.png,6.11
sistole1657.png,12.23
sistole1658.png,15.09
sistole166.png,-3.96
sistole1659.png,4.64
sistole1660.png,21.64
sistole1661.png,7.12
sistole1662.png,5.58
sistole1663.png,17.61
sistole1664.png,20.86
sistole1665.png,6.24
sistole1666.png,20.85
sistole1667.png,19.67
sistole1668.png,12.33
sistole1669.png,12.22
sistole167.png,14.8
sistole1670.png,2.23
sistole1672.png,3.82
sistole1671.png,9.49
sistole1673.png,5.07
sistole1674.png,-8.32
sistole1675.png,14.86
sistole1676.png,-2.85
sistole1677.png,-19.71
sistole1678.png,9.19
sistole168.png,2.46
sistole1679.png,9.47
sistole1680.png,11.4
sistole1681.png,12.52
sistole1682.png,5.67
sistole1683.png,21.14
sistole1685.png,6.57
sistole1684.png,8.02
sistole1686.png,8.16
sistole1687.png,9.37
sistole1688.png,16.35
sistole1689.png,-0.88
sistole169.png,-3.57
sistole1690.png,1.78
sistole1691.png,4.88
sistole1692.png,29.28
sistole1693.png,32.35
sistole1694.png,16.72
sistole1695.png,13.76
sistole1696.png,11.96
sistole1697.png,-0.07
sistole1698.png,11.36
sistole1699.png,2.83
sistole170.png,6.77
sistole17.png,19.2
sistole1701.png,5.57
sistole1700.png,25.54
sistole1702.png,5.01
sistole1703.png,6.77
sistole1704.png,25.33
sistole1705.png,11.65
sistole1706.png,15.7
sistole1708.png,5.04
sistole1707.png,8.46
sistole1709.png,-11.87
sistole1711.png,7.82
sistole1710.png,16.83
sistole171.png,-0.44
sistole1712.png,22.78
sistole1715.png,19.04
sistole1714.png,6.62
sistole1713.png,5.72
sistole1716.png,19.48
sistole1717.png,6.39
sistole1718.png,6.76
sistole1719.png,15.13
sistole172.png,-3.61
sistole1721.png,9.86
sistole1720.png,-3.59
sistole1722.png,32.65
sistole1723.png,3.35
sistole1724.png,29.2
sistole1726.png,26.1
sistole1725.png,6.01
sistole1727.png,12.54
sistole1728.png,1.68
sistole1729.png,8.02
sistole173.png,-3.15
sistole1730.png,28.89
sistole1731.png,0.47
sistole1733.png,-1.08
sistole1732.png,0.16
sistole1734.png,9.74
sistole1735.png,2.54
sistole1736.png,15.17
sistole1737.png,7.36
sistole1738.png,22.43
sistole1739.png,10.78
sistole174.png,4.28
sistole1740.png,-14.35
sistole1741.png,2.92
sistole1742.png,-1.33
sistole1743.png,3.11
sistole1744.png,9.04
sistole1745.png,6.75
sistole1746.png,8.78
sistole1747.png,-10.86
sistole1748.png,17.08
sistole1749.png,13.98
sistole175.png,17.05
sistole1750.png,18.38
sistole1751.png,6.84
sistole1752.png,-5.5
sistole1753.png,5.71
sistole1754.png,2.31
sistole1755.png,-3.66
sistole1756.png,23.36
sistole1757.png,14.72
sistole1758.png,6.88
sistole1759.png,8.41
sistole1760.png,11.73
sistole176.png,22.9
sistole1761.png,7.98
sistole1762.png,-0.75
sistole1763.png,-1.82
sistole1764.png,34.28
sistole1765.png,11.13
sistole1766.png,28.4
sistole1767.png,24.72
sistole1768.png,7.78
sistole1769.png,11.34
sistole177.png,14.0
sistole1770.png,8.65
sistole1771.png,1.34
sistole1772.png,15.47
sistole1773.png,8.4
sistole1774.png,13.35
sistole1775.png,15.7
sistole1776.png,12.38
sistole1777.png,2.51
sistole1778.png,-3.6
sistole1779.png,-1.47
sistole178.png,11.61
sistole1780.png,6.85
sistole1781.png,18.49
sistole1782.png,15.81
sistole1783.png,-10.95
sistole1784.png,1.48
sistole1785.png,9.24
sistole1786.png,14.29
sistole1788.png,25.87
sistole1787.png,44.99
sistole1789.png,-1.13
sistole179.png,16.09
sistole1790.png,7.82
sistole1791.png,-1.94
sistole1792.png,6.71
sistole1793.png,22.45
sistole1794.png,9.39
sistole1795.png,20.5
sistole1796.png,21.53
sistole1797.png,9.24
sistole1798.png,17.1
sistole1799.png,7.71
sistole18.png,-6.14
sistole180.png,9.97
sistole1800.png,-1.58
sistole1801.png,15.5
sistole1802.png,3.16
sistole1803.png,15.9
sistole1804.png,11.58
sistole1805.png,8.49
sistole1806.png,-14.19
sistole1807.png,-9.2
sistole1808.png,39.16
sistole181.png,-0.51
sistole1809.png,12.18
sistole1810.png,12.21
sistole1811.png,15.29
sistole1812.png,7.55
sistole1813.png,2.85
sistole1814.png,9.25
sistole1815.png,16.8
sistole1816.png,13.4
sistole1817.png,5.26
sistole1818.png,10.87
sistole1819.png,25.46
sistole182.png,5.55
sistole1820.png,32.07
sistole1821.png,-7.21
sistole1822.png,28.3
sistole1823.png,8.31
sistole1824.png,6.18
sistole1825.png,2.98
sistole1826.png,10.46
sistole1827.png,15.24
sistole1828.png,5.07
sistole1829.png,25.11
sistole1831.png,25.42
sistole1830.png,19.79
sistole183.png,0.8
sistole1832.png,11.7
sistole1833.png,22.53
sistole1834.png,3.62
sistole1835.png,9.83
sistole1836.png,8.6
sistole1837.png,1.97
sistole1839.png,-10.68
sistole1838.png,0.27
sistole1840.png,2.95
sistole184.png,6.33
sistole1841.png,8.84
sistole1842.png,21.17
sistole1843.png,-10.93
sistole1844.png,14.55
sistole1846.png,4.25
sistole1845.png,16.64
sistole1848.png,-1.83
sistole1847.png,6.13
sistole1849.png,-5.65
sistole185.png,22.09
sistole1850.png,19.73
sistole1851.png,12.0
sistole1852.png,-26.34
sistole1853.png,-0.4
sistole1855.png,10.15
sistole1854.png,15.54
sistole1856.png,1.74
sistole1857.png,3.08
sistole1858.png,3.01
sistole1859.png,20.28
sistole186.png,-4.64
sistole1860.png,30.72
sistole1862.png,5.02
sistole1861.png,8.51
sistole1863.png,-17.23
sistole1864.png,26.68
sistole1865.png,26.92
sistole1866.png,16.97
sistole1867.png,19.67
sistole1868.png,21.13
sistole1869.png,5.67
sistole187.png,13.91
sistole1870.png,3.5
sistole1871.png,24.45
sistole1872.png,12.49
sistole1873.png,4.99
sistole1874.png,11.11
sistole1875.png,9.06
sistole1876.png,-1.98
sistole1877.png,16.83
sistole1878.png,1.55
sistole1879.png,8.24
sistole188.png,-0.18
sistole1880.png,11.89
sistole1881.png,-9.08
sistole1882.png,16.91
sistole1883.png,-20.5
sistole1884.png,2.73
sistole1885.png,9.52
sistole1886.png,3.57
sistole1887.png,19.99
sistole1889.png,24.09
sistole1888.png,4.65
sistole189.png,15.0
sistole1891.png,0.06
sistole1890.png,4.07
sistole1892.png,7.15
sistole1894.png,4.09
sistole1893.png,24.69
sistole1895.png,-6.2
sistole1896.png,-10.64
sistole1897.png,12.95
sistole1898.png,18.94
sistole1899.png,-0.54
sistole19.png,8.31
sistole190.png,1.91
sistole1900.png,11.46
sistole1901.png,10.52
sistole1902.png,-3.38
sistole1904.png,-8.48
sistole1903.png,15.13
sistole1905.png,4.29
sistole1906.png,9.65
sistole1907.png,-1.68
sistole1908.png,13.33
sistole1909.png,-6.33
sistole191.png,4.07
sistole1910.png,7.9
sistole1911.png,12.67
sistole1912.png,5.67
sistole1913.png,-7.03
sistole1914.png,-11.58
sistole1915.png,9.35
sistole1916.png,25.49
sistole1918.png,-7.38
sistole1917.png,-8.72
sistole1919.png,13.27
sistole192.png,-6.55
sistole1921.png,2.27
sistole1920.png,24.77
sistole1922.png,-14.27
sistole1923.png,0.47
sistole1924.png,23.04
sistole1925.png,4.58
sistole1926.png,21.33
sistole1927.png,3.28
sistole1928.png,30.91
sistole1929.png,8.13
sistole193.png,8.27
sistole1930.png,11.39
sistole1931.png,10.19
sistole1933.png,6.01
sistole1932.png,12.66
sistole1934.png,-7.2
sistole1935.png,-4.79
sistole1936.png,14.81
sistole1937.png,-2.64
sistole1938.png,6.22
sistole1939.png,-5.57
sistole194.png,8.22
sistole1940.png,23.57
sistole1941.png,-8.85
sistole1942.png,8.02
sistole1943.png,-7.49
sistole1944.png,4.53
sistole1945.png,19.79
sistole1946.png,-3.15
sistole1948.png,17.41
sistole1947.png,23.57
sistole1949.png,19.21
sistole195.png,-11.88
sistole1950.png,2.92
sistole1951.png,25.53
sistole1952.png,6.67
sistole1953.png,26.63
sistole1954.png,11.7
sistole1955.png,5.25
sistole1956.png,4.29
sistole1957.png,-2.77
sistole1958.png,14.17
sistole1959.png,9.86
sistole196.png,-0.04
sistole1960.png,5.83
sistole1961.png,8.19
sistole1963.png,5.23
sistole1962.png,17.36
sistole1964.png,16.21
sistole1965.png,18.97
sistole1966.png,8.18
sistole1967.png,10.15
sistole1968.png,21.37
sistole1970.png,9.42
sistole1969.png,21.16
sistole197.png,19.71
sistole1971.png,-19.1
sistole1972.png,26.81
sistole1973.png,-4.59
sistole1974.png,1.3
sistole1975.png,15.17
sistole1977.png,6.67
sistole1976.png,10.13
sistole1978.png,31.83
sistole1979.png,12.74
sistole1980.png,11.38
sistole198.png,-4.31
sistole1981.png,-7.79
sistole1982.png,24.33
sistole1986.png,7.98
sistole1984.png,25.52
sistole1983.png,23.59
sistole1985.png,7.57
sistole1987.png,19.77
sistole1988.png,16.79
sistole1989.png,19.09
sistole199.png,15.65
sistole1990.png,6.92
sistole1992.png,9.76
sistole1991.png,18.57
sistole1993.png,25.37
sistole1994.png,17.84
sistole1995.png,17.48
sistole1996.png,9.09
sistole1997.png,12.11
sistole1998.png,1.82
sistole1999.png,8.49
sistole2.png,16.8
sistole20.png,-5.25
sistole200.png,16.49
sistole2000.png,-10.05
sistole2001.png,2.83
sistole2002.png,35.44
sistole2003.png,1.49
sistole2004.png,12.64
sistole2005.png,18.42
sistole2006.png,26.56
sistole2007.png,0.82
sistole2008.png,11.96
sistole2009.png,-12.74
sistole201.png,24.37
sistole2010.png,22.05
sistole2012.png,11.88
sistole2011.png,27.45
sistole2013.png,22.35
sistole2014.png,4.57
sistole2015.png,2.74
sistole2016.png,1.35
sistole2017.png,24.96
sistole2018.png,27.59
sistole2019.png,24.79
sistole202.png,8.66
sistole2020.png,13.71
sistole2021.png,4.4
sistole2022.png,-11.33
sistole2023.png,20.79
sistole2024.png,2.67
sistole2025.png,2.64
sistole2026.png,18.87
sistole2027.png,-3.84
sistole2028.png,-12.31
sistole2029.png,1.08
sistole203.png,15.63
sistole2030.png,22.03
sistole2031.png,18.16
sistole2032.png,-1.91
sistole2034.png,6.62
sistole2033.png,29.31
sistole2035.png,6.51
sistole2036.png,21.83
sistole2037.png,14.02
sistole2038.png,9.07
sistole204.png,18.13
sistole2039.png,19.74
sistole2040.png,22.21
sistole2041.png,12.04
sistole2042.png,25.87
sistole2043.png,9.33
sistole2045.png,6.72
sistole2044.png,19.95
sistole2047.png,5.75
sistole2046.png,-0.45
sistole2048.png,-5.8
sistole2049.png,3.9
sistole205.png,30.04
sistole2050.png,27.03
sistole2052.png,14.88
sistole2051.png,-13.72
sistole2053.png,-1.62
sistole2054.png,21.23
sistole2055.png,3.77
sistole2056.png,13.55
sistole2057.png,24.45
sistole2058.png,-2.81
sistole206.png,22.83
sistole2059.png,-14.06
sistole2060.png,7.58
sistole2061.png,16.05
sistole2062.png,-7.94
sistole2063.png,0.04
sistole2064.png,4.9
sistole2065.png,24.74
sistole2066.png,17.25
sistole2067.png,6.67
sistole2068.png,12.51
sistole2069.png,13.67
sistole207.png,23.95
sistole2070.png,-3.9
sistole2071.png,2.43
sistole2072.png,15.42
sistole2073.png,-16.0
sistole2074.png,18.12
sistole2076.png,-14.48
sistole2075.png,20.74
sistole2078.png,16.57
sistole2077.png,-1.81
sistole2079.png,5.53
sistole208.png,10.46
sistole2080.png,-18.64
sistole2081.png,10.64
sistole2082.png,-4.19
sistole2083.png,15.51
sistole2084.png,-4.59
sistole2085.png,20.07
sistole2086.png,8.42
sistole2087.png,5.34
sistole2088.png,4.33
sistole2089.png,10.97
sistole209.png,-10.32
sistole2090.png,15.96
sistole2091.png,2.32
sistole2092.png,25.43
sistole2094.png,12.37
sistole2093.png,18.09
sistole2095.png,-11.65
sistole2096.png,1.28
sistole2097.png,6.88
sistole2098.png,6.55
sistole2099.png,13.38
sistole210.png,9.94
sistole2100.png,5.15
sistole21.png,-8.38
sistole2101.png,15.39
sistole2102.png,17.47
sistole2103.png,4.55
sistole2104.png,7.43
sistole2105.png,10.83
sistole2106.png,14.16
sistole2107.png,11.93
sistole2108.png,-10.87
sistole2109.png,15.74
sistole211.png,5.85
sistole2110.png,23.91
sistole2111.png,10.37
sistole2112.png,18.31
sistole2113.png,7.45
sistole2114.png,34.51
sistole2115.png,-11.83
sistole2116.png,10.62
sistole2117.png,17.14
sistole2118.png,0.43
sistole2119.png,11.35
sistole212.png,26.48
sistole2120.png,2.96
sistole2121.png,7.82
sistole2122.png,15.33
sistole2123.png,16.63
sistole2124.png,11.48
sistole2125.png,10.62
sistole2126.png,9.21
sistole2127.png,0.84
sistole2128.png,9.26
sistole2129.png,-1.24
sistole213.png,14.68
sistole2130.png,1.75
sistole2131.png,8.73
sistole2132.png,11.29
sistole2133.png,-6.99
sistole2134.png,-7.51
sistole2135.png,29.19
sistole2136.png,1.64
sistole2138.png,-2.23
sistole2137.png,3.03
sistole2139.png,2.09
sistole214.png,8.45
sistole2140.png,2.07
sistole2141.png,3.91
sistole2142.png,4.94
sistole2143.png,3.04
sistole2144.png,6.62
sistole2145.png,16.21
sistole2146.png,-0.68
sistole2147.png,4.66
sistole2148.png,8.21
sistole2149.png,17.1
sistole215.png,10.74
sistole2150.png,19.79
sistole2151.png,13.12
sistole2152.png,-5.77
sistole2153.png,11.9
sistole2154.png,9.19
sistole2155.png,4.28
sistole2156.png,16.27
sistole2157.png,15.02
sistole2158.png,7.43
sistole2159.png,24.61
sistole216.png,17.86
sistole2160.png,-11.56
sistole2161.png,5.87
sistole2162.png,10.88
sistole2163.png,7.74
sistole2164.png,-10.68
sistole2166.png,-4.06
sistole2165.png,4.42
sistole2167.png,3.37
sistole2168.png,18.27
sistole2169.png,-1.42
sistole217.png,-3.29
sistole2170.png,6.51
sistole2171.png,8.64
sistole2173.png,10.5
sistole2172.png,15.21
sistole2174.png,-1.8
sistole2175.png,3.6
sistole2176.png,-6.69
sistole2177.png,8.11
sistole2178.png,6.04
sistole2179.png,16.08
sistole2180.png,16.19
sistole2181.png,14.23
sistole218.png,11.89
sistole2182.png,11.14
sistole2183.png,-2.65
sistole2184.png,8.73
sistole2185.png,10.77
sistole2186.png,28.2
sistole2187.png,5.32
sistole2188.png,3.95
sistole2189.png,14.96
sistole2190.png,13.86
sistole219.png,13.44
sistole2191.png,9.59
sistole2192.png,6.59
sistole2193.png,12.77
sistole2194.png,8.52
sistole2196.png,1.07
sistole2195.png,23.41
sistole2197.png,19.58
sistole2198.png,3.82
sistole2199.png,-3.6
sistole22.png,24.38
sistole220.png,0.68
sistole2200.png,15.42
sistole2202.png,0.12
sistole2201.png,9.38
sistole2203.png,16.26
sistole2204.png,3.43
sistole2205.png,-0.75
sistole2207.png,-1.37
sistole2206.png,8.93
sistole2208.png,17.9
sistole2209.png,2.83
sistole221.png,-13.77
sistole2210.png,1.18
sistole2211.png,12.93
sistole2212.png,17.79
sistole2213.png,14.06
sistole2214.png,10.98
sistole2215.png,4.87
sistole2218.png,11.64
sistole2216.png,9.05
sistole2217.png,18.49
sistole2219.png,21.43
sistole222.png,-0.34
sistole2220.png,14.41
sistole2221.png,1.84
sistole2222.png,2.35
sistole2223.png,5.58
sistole2224.png,14.9
sistole2225.png,3.96
sistole2226.png,-10.06
sistole2227.png,14.54
sistole2228.png,-9.79
sistole2229.png,-1.81
sistole223.png,35.39
sistole2230.png,23.27
sistole2231.png,9.14
sistole2232.png,4.08
sistole2233.png,3.51
sistole2234.png,18.22
sistole2235.png,0.88
sistole2236.png,-2.74
sistole2237.png,4.17
sistole2238.png,5.18
sistole2239.png,-0.36
sistole224.png,7.22
sistole2240.png,3.09
sistole2241.png,-7.83
sistole2242.png,8.79
sistole2243.png,-17.81
sistole2244.png,-8.34
sistole2245.png,13.91
sistole2246.png,13.45
sistole2247.png,-3.24
sistole2248.png,20.23
sistole2249.png,-10.82
sistole225.png,2.84
sistole2250.png,27.13
sistole2251.png,3.11
sistole2252.png,27.3
sistole2253.png,18.48
sistole2254.png,-0.63
sistole2255.png,-5.41
sistole2257.png,6.43
sistole2256.png,17.49
sistole2258.png,-6.45
sistole2259.png,3.74
sistole226.png,12.54
sistole2260.png,3.38
sistole2261.png,12.14
sistole2262.png,2.73
sistole2264.png,7.75
sistole2263.png,3.38
sistole2265.png,0.23
sistole2266.png,27.44
sistole2267.png,11.07
sistole2268.png,-13.95
sistole2269.png,7.81
sistole227.png,5.29
sistole2270.png,19.66
sistole2271.png,0.22
sistole2272.png,52.07
sistole2273.png,-4.08
sistole2274.png,24.25
sistole2275.png,9.14
sistole2276.png,5.3
sistole2277.png,14.72
sistole2278.png,12.07
sistole2279.png,18.2
sistole228.png,-3.86
sistole2280.png,9.82
sistole2281.png,5.06
sistole2282.png,0.04
sistole2283.png,8.07
sistole2284.png,3.59
sistole2285.png,6.45
sistole2286.png,14.57
sistole2287.png,11.12
sistole2288.png,9.6
sistole2289.png,3.76
sistole229.png,5.54
sistole2290.png,21.87
sistole2291.png,2.83
sistole2293.png,23.36
sistole2292.png,4.09
sistole2294.png,15.91
sistole2295.png,14.06
sistole2296.png,5.65
sistole2297.png,6.79
sistole2298.png,8.15
sistole2299.png,19.2
sistole23.png,46.44
sistole230.png,23.08
sistole2300.png,8.0
sistole2301.png,13.2
sistole2302.png,-1.25
sistole2303.png,17.24
sistole2304.png,29.76
sistole2305.png,9.82
sistole2306.png,17.75
sistole2307.png,0.2
sistole2309.png,8.98
sistole2308.png,14.33
sistole231.png,10.56
sistole2310.png,18.26
sistole2311.png,6.59
sistole2312.png,0.14
sistole2314.png,11.86
sistole2313.png,4.12
sistole2315.png,4.76
sistole2316.png,23.27
sistole2317.png,6.51
sistole2318.png,12.17
sistole2319.png,2.41
sistole232.png,11.89
sistole2320.png,37.59
sistole2321.png,14.16
sistole2322.png,9.13
sistole2323.png,-0.83
sistole2324.png,14.48
sistole2325.png,-11.83
sistole2326.png,-11.74
sistole2328.png,24.4
sistole2327.png,3.9
sistole2329.png,10.12
sistole233.png,22.13
sistole2330.png,8.2
sistole2331.png,18.82
sistole2332.png,-0.22
sistole2333.png,2.04
sistole2334.png,13.81
sistole2335.png,-9.06
sistole2336.png,10.13
sistole2337.png,4.8
sistole2338.png,18.87
sistole2339.png,16.16
sistole234.png,-2.71
sistole2341.png,7.8
sistole2340.png,3.62
sistole2343.png,-4.49
sistole2342.png,14.3
sistole2344.png,18.06
sistole2345.png,9.38
sistole2346.png,12.33
sistole2347.png,7.85
sistole2348.png,10.09
sistole2349.png,-1.01
sistole2350.png,7.41
sistole235.png,18.49
sistole2351.png,-6.44
sistole2352.png,10.64
sistole2353.png,-1.67
sistole2354.png,-10.59
sistole2355.png,9.89
sistole2356.png,26.28
sistole2357.png,-7.75
sistole2358.png,19.62
sistole2359.png,10.45
sistole236.png,7.18
sistole2360.png,27.09
sistole2361.png,33.47
sistole2362.png,-8.63
sistole2363.png,10.88
sistole2364.png,23.51
sistole2365.png,-6.94
sistole2366.png,20.0
sistole2367.png,5.87
sistole2368.png,4.61
sistole2369.png,55.16
sistole237.png,-4.82
sistole2370.png,14.58
sistole2371.png,6.14
sistole2372.png,1.06
sistole2373.png,19.16
sistole2374.png,12.41
sistole2375.png,2.56
sistole2376.png,18.02
sistole2377.png,16.15
sistole2378.png,15.48
sistole238.png,15.66
sistole2379.png,6.45
sistole2380.png,21.31
sistole2381.png,2.57
sistole2382.png,-8.25
sistole2383.png,19.89
sistole2384.png,4.82
sistole2386.png,-8.8
sistole2385.png,-11.74
sistole2387.png,-1.44
sistole2388.png,6.79
sistole2389.png,21.59
sistole239.png,17.94
sistole2390.png,25.13
sistole2391.png,-0.59
sistole2392.png,15.62
sistole2394.png,16.31
sistole2393.png,4.01
sistole2395.png,1.54
sistole2396.png,23.84
sistole2397.png,10.58
sistole2398.png,9.59
sistole2399.png,-0.45
sistole24.png,17.24
sistole240.png,11.71
sistole2400.png,0.86
sistole2401.png,-10.18
sistole2402.png,4.6
sistole2403.png,10.78
sistole2404.png,19.9
sistole2405.png,15.78
sistole2406.png,-12.69
sistole2407.png,1.45
sistole2408.png,22.72
sistole2409.png,17.64
sistole241.png,8.26
sistole2410.png,-2.36
sistole2411.png,11.14
sistole2413.png,9.92
sistole2412.png,12.25
sistole2415.png,3.16
sistole2414.png,23.92
sistole2416.png,9.08
sistole2417.png,11.17
sistole2418.png,-4.75
sistole2419.png,5.85
sistole242.png,12.32
sistole2420.png,-6.56
sistole2423.png,24.91
sistole2421.png,10.5
sistole2422.png,4.03
sistole2424.png,11.59
sistole2425.png,-2.43
sistole2426.png,-19.57
sistole2427.png,-7.69
sistole2428.png,-7.22
sistole2429.png,11.15
sistole243.png,19.87
sistole2430.png,4.32
sistole2431.png,14.34
sistole2432.png,3.24
sistole2435.png,6.68
sistole2433.png,17.54
sistole2434.png,16.77
sistole2436.png,3.53
sistole2437.png,8.55
sistole2438.png,13.69
sistole2439.png,13.77
sistole244.png,-10.56
